ID,gender,frame,t(s),x(m),y(m),markerID
5,1,143,5.72,0.2808,1.4694,24
5,1,144,5.76,0.3256,1.473,24
5,1,145,5.8,0.3715,1.4767,24
5,1,146,5.84,0.4139,1.4736,24
5,1,147,5.88,0.4614,1.4682,24
5,1,148,5.92,0.5075,1.4578,24
5,1,149,5.96,0.5544,1.452,24
5,1,150,6.0,0.6047,1.4483,24
5,1,151,6.04,0.6591,1.4482,24
5,1,152,6.08,0.715,1.4578,24
5,1,153,6.12,0.7652,1.4664,24
5,1,154,6.16,0.8171,1.4744,24
5,1,155,6.2,0.8496,1.4962,24
5,1,156,6.24,0.9087,1.5003,24
5,1,157,6.28,0.9624,1.501,24
5,1,158,6.32,1.0138,1.4998,24
5,1,159,6.36,1.0651,1.4951,24
5,1,160,6.4,1.1158,1.4878,24
5,1,161,6.44,1.167,1.4792,24
5,1,162,6.48,1.2186,1.4734,24
5,1,163,6.52,1.27,1.4708,24
5,1,164,6.56,1.3223,1.4745,24
5,1,165,6.6,1.3732,1.4791,24
5,1,166,6.64,1.4232,1.4854,24
5,1,167,6.68,1.4764,1.4909,24
5,1,168,6.72,1.5275,1.4969,24
5,1,169,6.76,1.5785,1.5018,24
5,1,170,6.8,1.6272,1.5039,24
5,1,171,6.84,1.6761,1.5022,24
5,1,172,6.88,1.7238,1.4968,24
5,1,173,6.92,1.7727,1.4898,24
5,1,174,6.96,1.8227,1.4798,24
5,1,175,7.0,1.8752,1.4726,24
5,1,176,7.04,1.9312,1.4705,24
5,1,177,7.08,1.9894,1.4742,24
5,1,178,7.12,2.0441,1.4823,24
5,1,179,7.16,2.0979,1.4899,24
5,1,180,7.2,2.1516,1.4969,24
5,1,181,7.24,2.2045,1.5042,24
5,1,182,7.28,2.2572,1.5165,24
5,1,183,7.32,2.3051,1.5124,24
5,1,184,7.36,2.3583,1.5108,24
5,1,185,7.4,2.4081,1.5105,24
5,1,186,7.44,2.4606,1.5014,24
5,1,187,7.48,2.5136,1.4898,24
5,1,188,7.52,2.568,1.4753,24
5,1,189,7.56,2.6234,1.4688,24
5,1,190,7.6,2.6792,1.4762,24
5,1,191,7.64,2.7296,1.473,24
5,1,192,7.68,2.7759,1.4701,24
5,1,193,7.72,2.8239,1.4705,24
5,1,194,7.76,2.8747,1.4721,24
5,1,195,7.8,2.9263,1.4745,24
5,1,196,7.84,2.9734,1.4732,24
5,1,197,7.88,3.021,1.4722,24
5,1,198,7.92,3.0684,1.4673,24
5,1,199,7.96,3.1158,1.459,24
5,1,200,8.0,3.1608,1.4503,24
5,1,201,8.04,3.2096,1.4417,24
5,1,202,8.08,3.261,1.4349,24
5,1,203,8.12,3.3156,1.4411,24
5,1,204,8.16,3.3654,1.4497,24
5,1,205,8.2,3.4126,1.46,24
6,1,167,6.68,-0.3389,1.4476,26
6,1,168,6.72,-0.3061,1.4446,26
6,1,169,6.76,-0.272,1.4513,26
6,1,170,6.8,-0.2344,1.4601,26
6,1,171,6.84,-0.1978,1.4739,26
6,1,172,6.88,-0.1601,1.4855,26
6,1,173,6.92,-0.1223,1.4966,26
6,1,174,6.96,-0.0834,1.5042,26
6,1,175,7.0,-0.0428,1.5097,26
6,1,176,7.04,-0.0003,1.5103,26
6,1,177,7.08,0.0419,1.5063,26
6,1,178,7.12,0.0869,1.5005,26
6,1,179,7.16,0.1306,1.4892,26
6,1,180,7.2,0.1757,1.4773,26
6,1,181,7.24,0.2225,1.4692,26
6,1,182,7.28,0.2692,1.4639,26
6,1,183,7.32,0.3181,1.4672,26
6,1,184,7.36,0.367,1.4745,26
6,1,185,7.4,0.4122,1.4813,26
6,1,186,7.44,0.4572,1.4906,26
6,1,187,7.48,0.5008,1.4966,26
6,1,188,7.52,0.5412,1.5028,26
6,1,189,7.56,0.5828,1.5066,26
6,1,190,7.6,0.6244,1.5053,26
6,1,191,7.64,0.6685,1.4984,26
6,1,192,7.68,0.7125,1.4892,26
6,1,193,7.72,0.7583,1.4771,26
6,1,194,7.76,0.8058,1.4664,26
6,1,195,7.8,0.8544,1.4583,26
