ID,gender,frame,t(s),x(m),y(m),markerID
8,2,2381,95.24,1.3063,1.6198,7
8,2,2382,95.28,1.362,1.617,7
8,2,2383,95.32,1.4199,1.6187,7
8,2,2384,95.36,1.48,1.6272,7
8,2,2385,95.4,1.5374,1.6371,7
8,2,2386,95.44,1.5927,1.6471,7
8,2,2387,95.48,1.6479,1.6563,7
8,2,2388,95.52,1.7033,1.6631,7
8,2,2389,95.56,1.7588,1.6655,7
8,2,2390,95.6,1.8138,1.6634,7
8,2,2391,95.64,1.869,1.6585,7
8,2,2392,95.68,1.9236,1.6502,7
8,2,2393,95.72,1.9779,1.6396,7
8,2,2394,95.76,2.0322,1.6284,7
8,2,2395,95.8,2.087,1.6195,7
8,2,2396,95.84,2.141,1.6127,7
8,2,2397,95.88,2.1951,1.6122,7
8,2,2398,95.92,2.2491,1.6158,7
8,2,2399,95.96,2.3005,1.6223,7
8,2,2400,96.0,2.3496,1.6314,7
8,2,2401,96.04,2.398,1.6398,7
8,2,2402,96.08,2.4478,1.6444,7
8,2,2403,96.12,2.4998,1.6445,7
8,2,2404,96.16,2.553,1.6403,7
8,2,2405,96.2,2.6077,1.6321,7
8,2,2406,96.24,2.6629,1.6206,7
8,2,2407,96.28,2.7191,1.6074,7
8,2,2408,96.32,2.7761,1.595,7
8,2,2409,96.36,2.8341,1.5858,7
8,2,2410,96.4,2.8935,1.5808,7
8,2,2411,96.44,2.9542,1.5833,7
8,2,2412,96.48,3.013,1.5889,7
8,2,2413,96.52,3.0674,1.5952,7
8,2,2414,96.56,3.1176,1.6031,7
8,2,2415,96.6,3.1632,1.6115,7
8,2,2416,96.64,3.2051,1.6175,7
8,2,2417,96.68,3.2444,1.6188,7
8,2,2418,96.72,3.2817,1.616,7
9,2,2668,106.72,-0.0778,1.4832,9
9,2,2669,106.76,-0.0206,1.4805,9
9,2,2670,106.8,0.0399,1.4821,9
9,2,2671,106.84,0.1027,1.4896,9
9,2,2672,106.88,0.1647,1.4994,9
9,2,2673,106.92,0.2247,1.5099,9
9,2,2674,106.96,0.2824,1.5203,9
9,2,2675,107.0,0.3385,1.531,9
9,2,2676,107.04,0.3936,1.5385,9
9,2,2677,107.08,0.4484,1.5408,9
9,2,2678,107.12,0.5034,1.5381,9
9,2,2679,107.16,0.559,1.5312,9
9,2,2680,107.2,0.6158,1.5217,9
9,2,2681,107.24,0.6742,1.511,9
9,2,2682,107.28,0.7345,1.5012,9
9,2,2683,107.32,0.7958,1.4946,9
9,2,2684,107.36,0.8583,1.4925,9
9,2,2685,107.4,0.9203,1.4965,9
9,2,2686,107.44,0.9808,1.5043,9
9,2,2687,107.48,1.039,1.5144,9
9,2,2688,107.52,1.0939,1.526,9
9,2,2689,107.56,1.1463,1.5359,9
9,2,2690,107.6,1.1978,1.5407,9
9,2,2691,107.64,1.2503,1.5401,9
9,2,2692,107.68,1.3041,1.5348,9
9,2,2693,107.72,1.36,1.526,9
9,2,2694,107.76,1.418,1.5156,9
9,2,2695,107.8,1.4785,1.5065,9
9,2,2696,107.84,1.5412,1.5,9
9,2,2697,107.88,1.6074,1.4974,9
9,2,2698,107.92,1.6761,1.4976,9
9,2,2699,107.96,1.7467,1.5031,9
9,2,2700,108.0,1.8158,1.5116,9
9,2,2701,108.04,1.8814,1.5235,9
9,2,2702,108.08,1.943,1.5361,9
9,2,2703,108.12,2.0021,1.5477,9
9,2,2704,108.16,2.061,1.5547,9
9,2,2705,108.2,2.1193,1.5547,9
9,2,2706,108.24,2.1773,1.5483,9
9,2,2707,108.28,2.2358,1.5376,9
9,2,2708,108.32,2.2958,1.5248,9
9,2,2709,108.36,2.3562,1.5125,9
